,Date,Unix,Ticker,DE Ration,Price,stock_p_change,SP500,sp500_p_change,Difference
0,2004-06-21 02:34:17,1087803257.0,ibm,0.84,90.06,0.0,1130.300049,1155.052241838774,-1155.052241838774
1,2008-02-06 14:47:41,1202330861.0,ibm,1.239,105.02,16.61114812347323,1326.449951,1372.851377970242,-1356.240229846769
2,2009-01-24 01:24:02,1232781842.0,ibm,2.52,89.49,-0.6329113924050715,840.23999,832.9780035531869,-833.610914945592
3,2006-09-03 04:07:42,1157274462.0,ibm,0.649,81.41,-9.604707972462808,1303.819946,1347.723679769043,-1357.3283877415058
4,2003-10-09 08:05:12,1065704712.0,ibm,0.897,92.66,2.8869642460581773,1038.72998,1053.3755052187432,-1050.488540972685
5,2005-02-27 08:07:22,1109513242.0,ibm,0.771,92.8,3.042416166999772,1200.199951,1232.66705640684,-1229.6246402398401
6,2004-10-10 03:40:11,1097397611.0,ibm,0.761,86.71,-3.719742393959592,1130.650024,1155.4408438818566,-1159.1605862758163
7,2005-08-30 12:23:47,1125422627.0,ibm,0.787,81.34,-9.682433932933598,1208.410034,1241.7832933599823,-1251.465727292916
8,2005-08-22 11:45:47,1124729147.0,ibm,0.787,82.76,-8.105707306240282,1221.72998,1256.5733733066845,-1264.6790806129247
9,2004-12-09 01:53:46,1102578826.0,ibm,0.739,96.65,7.31734399289363,1189.23999,1220.4974350433047,-1213.180091050411
10,2006-08-21 12:41:39,1156182099.0,ibm,0.649,79.9,-11.281367976904281,1297.52002,1340.728425494115,-1352.0097934710193
11,2005-08-26 08:14:56,1125062096.0,ibm,0.787,81.1,-9.948922940262056,1205.099976,1238.1079013990673,-1248.0568243393293
12,2005-09-01 12:47:02,1125596822.0,ibm,0.787,80.62,-10.48190095491894,1221.589966,1256.4179058405507,-1266.8998067954697
13,2007-10-14 02:23:33,1192346613.0,ibm,2.072,117.81,30.812791472351762,1554.410034,1625.9716122584944,-1595.1588207861425
14,2008-11-02 01:41:53,1225608113.0,ibm,1.211,92.97,3.2311792138574247,954.090027,959.3937674883412,-956.1625882744837
15,2005-04-03 17:00:31,1112565631.0,ibm,0.771,90.44,0.42194092827003715,1180.589966,1210.892700421941,-1210.470759493671
16,2003-12-15 02:04:11,1071475451.0,ibm,0.843,92.71,2.9424827892516006,1068.040039,1085.9205407506106,-1082.978057961359
17,2006-09-03 03:52:11,1157273531.0,ibm,0.649,81.41,-9.604707972462808,1303.819946,1347.723679769043,-1357.3283877415058
18,2004-12-10 14:12:52,1102709572.0,ibm,0.739,97.51,8.272262935820567,1188.0,1219.120586275816,-1210.8483233399954
19,2005-07-08 08:33:52,1120829632.0,ibm,0.782,77.38,-14.079502553852993,1211.859985,1245.6140184321564,-1259.6935209860094
20,2005-11-01 03:12:25,1130836345.0,ibm,0.709,81.88,-9.0828336664446,1202.76001,1235.5096713302244,-1244.592504996669
21,2004-08-10 07:33:46,1092141226.0,ibm,0.761,83.55,-7.228514323784149,1079.040039,1098.1346202531645,-1105.3631345769486
22,2005-07-06 08:01:44,1120654904.0,ibm,0.782,74.79,-16.95536309127248,1194.939941,1226.826494559183,-1243.7818576504553
23,2008-01-23 15:55:10,1201125310.0,ibm,1.239,99.44,10.415278703086827,1338.599976,1386.3424117255163,-1375.9271330224294
24,2006-08-22 19:33:13,1156293193.0,ibm,0.649,79.01,-12.269598045747276,1298.819946,1342.1718254497002,-1354.4414234954475
25,2005-08-22 04:07:47,1124701667.0,ibm,0.787,82.76,-8.105707306240282,1221.72998,1256.5733733066845,-1264.6790806129247
26,2006-08-12 13:28:03,1155407283.0,ibm,0.649,75.48,-16.189207195203196,1265.949951,1305.673940706196,-1321.863147901399
27,2006-08-12 10:14:49,1155395689.0,ibm,0.684,75.48,-16.189207195203196,1265.949951,1305.673940706196,-1321.863147901399
28,2008-12-17 18:44:15,1229561055.0,ibm,1.251,86.94,-3.464357095269825,904.419983,904.241597823673,-907.7059549189429
29,2005-02-16 10:35:03,1108571703.0,aiz,0.271,33.78,0.0,1210.339966,3483.007596210776,-3483.007596210776
30,2006-11-08 14:58:09,1163019489.0,aiz,0.257,54.74,62.048549437537005,1385.719971,4002.1905595026647,-3940.1420100651276
31,2008-01-29 03:01:48,1201597308.0,aiz,0.246,64.3,90.34931912374185,1362.300049,3932.859825340438,-3842.5105062166963
32,2005-12-25 21:45:53,1135568753.0,aiz,0.263,43.21,27.915926583777384,1268.119995,3654.0556394316163,-3626.139712847839
33,2007-04-13 11:17:08,1176481028.0,aiz,0.252,55.85,65.33451746595618,1452.849976,4200.917631734754,-4135.5831142687975
34,2007-11-04 02:11:09,1194163869.0,aiz,0.253,64.58,91.17821195973947,1508.439941,4365.482359384251,-4274.304147424512
35,2005-01-31 23:37:39,1107236259.0,aiz,0.271,32.53,-3.700414446417999,1181.27002,3396.9509177027826,-3400.6513321492007
36,2006-05-23 20:17:02,1148433422.0,aiz,0.264,48.87,44.67140319715807,1256.579956,3619.8932978093544,-3575.221894612196
37,2008-01-23 20:26:27,1201141587.0,aiz,0.246,65.85,94.93783303730015,1338.599976,3862.699751332149,-3767.761918294849
38,2007-10-20 00:01:58,1192856518.0,phm,0.706,13.67,0.0,1541.23999,11174.61587417703,-11174.61587417703
39,2004-08-03 22:54:02,1091591642.0,phm,0.785,55.35,304.90124359912215,1099.689941,7944.549678127287,-7639.648434528164
40,2007-02-20 00:47:09,1171954029.0,phm,0.662,32.34,136.5764447695684,1459.680054,10577.981375274323,-10441.404930504754
41,2005-09-09 13:27:32,1126290452.0,phm,0.78,43.83,220.62911485003656,1241.47998,8981.784784198975,-8761.155669348938
42,2005-09-22 18:41:46,1127432506.0,phm,0.78,42.95,214.19166057059255,1214.619995,8785.29623262619,-8571.104572055598
43,2004-12-10 07:30:49,1102685449.0,phm,0.906,57.35,319.53182150694954,1188.0,8590.563277249452,-8271.031455742503
44,2005-02-05 01:59:41,1107590381.0,phm,0.769,70.72,417.3372348207754,1193.189941,8628.529195318215,-8211.19196049744
45,2009-01-22 23:21:40,1232688100.0,phm,1.101,10.55,-22.823701536210674,827.5,5953.40160936357,-5976.225310899781
46,2003-11-12 17:48:19,1068680899.0,phm,0.863,88.5,547.4030724213607,1058.530029,7643.453028529626,-7096.049956108265
47,2005-04-03 19:39:44,1112575184.0,phm,0.769,74.25,443.1602048280907,1180.589966,8536.356737381126,-8093.196532553035
48,2007-05-15 21:54:14,1179284054.0,fcx,0.738,71.97,0.0,1501.189941,1985.8551354731142,-1985.8551354731142
49,2004-11-21 15:31:21,1101072681.0,fcx,1.943,39.12,-45.644018340975414,1183.550049,1544.504722801167,-1590.1487411421424
50,2007-06-19 11:15:38,1182269738.0,fcx,0.738,83.52,16.04835348061692,1533.699951,2031.0267486452692,-2014.9783951646523
51,2008-05-03 22:36:33,1209872193.0,fcx,0.392,110.23,53.161039321939704,1385.589966,1825.2326886202586,-1772.071649298319
52,2005-01-30 12:33:11,1107109991.0,fcx,1.677,35.96,-50.034736695845496,1174.550049,1531.9995122967903,-1582.0342489926359
53,2007-10-25 00:46:08,1193291168.0,fcx,0.564,111.84,55.39808253438934,1514.400024,2004.2101208837014,-1948.8120383493122
54,2004-01-31 05:58:18,1075550298.0,fcx,2.872,36.86,-48.784215645407805,1128.47998,1467.9866333194389,-1516.7708489648467
55,2006-06-27 22:16:23,1151464583.0,fcx,0.591,49.8,-30.804501875781575,1239.199951,1621.828471585383,-1652.6329734611647
56,2003-10-09 05:21:37,1065694897.0,fcx,6.68,37.4,-48.0339030151452,1038.72998,1343.2818952341254,-1391.3157982492705
57,2008-12-18 07:52:44,1229608364.0,fcx,0.36,26.01,-63.85994164235097,885.2800289999999,1130.0681242184241,-1193.9280658607752
58,2005-03-01 04:06:30,1109671590.0,fcx,1.677,41.82,-41.89245518966236,1210.410034,1581.8258079755453,-1623.7182631652076
59,2006-11-28 12:48:02,1164739682.0,fcx,0.324,61.45,-14.617201611782683,1386.719971,1826.802794219814,-1841.4199958315967
60,2008-10-27 10:05:36,1225119936.0,fcx,0.36,24.86,-65.45782965124357,848.919983,1079.5470098652215,-1145.0048395164652
61,2007-02-23 12:15:36,1172254536.0,fcx,0.278,59.56,-17.243295817701814,1451.189941,1916.3817437821315,-1933.6250395998334
62,2007-05-16 21:21:03,1179368463.0,fcx,0.738,71.29,-0.9448381269973497,1514.140015,2003.8488467416978,-2004.7936848686952
63,2008-12-30 17:40:38,1230680438.0,fcx,0.36,23.35,-67.55592608031124,890.6400150000001,1137.515652355148,-1205.0715784354593
64,2005-04-04 23:29:17,1112675357.0,fcx,1.677,39.16,-45.58843962762262,1176.119995,1534.1809017646242,-1579.7693413922468
65,2007-04-06 06:39:57,1175859597.0,fcx,0.278,67.57,-6.113658468806455,1437.77002,1897.7351952202305,-1903.848853689037
66,2005-05-11 00:38:55,1115789935.0,srcl,0.424,49.04,0.0,1171.109985,2288.070931892333,-2288.070931892333
67,2007-02-21 22:35:47,1172118947.0,srcl,0.745,79.49,62.0921696574225,1457.630005,2872.3287214518764,-2810.236551794454
68,2004-08-22 18:34:55,1093217695.0,srcl,0.45,47.21,-3.7316476345840095,1091.22998,2125.183482871126,-2128.9151305057103
69,2007-04-07 23:44:58,1176007498.0,bby,0.105,48.45,0.0,1439.369995,2870.835902992776,-2870.835902992776
70,2008-12-19 23:30:56,1229751056.0,bby,0.719,28.1,-42.00206398348813,887.8800050000001,1732.569669762642,-1774.5717337461301
71,2007-02-24 18:36:45,1172363805.0,bby,0.116,49.3,1.7543859649122688,1457.630005,2908.5242621259026,-2906.7698761609904
72,2008-11-04 01:11:27,1225782687.0,bby,0.566,27.76,-42.703818369453046,1005.75,1975.8513931888544,-2018.5552115583075
73,2008-11-05 10:50:59,1225903859.0,bby,0.566,27.48,-43.28173374613004,952.7700199999999,1866.5015892672855,-1909.7833230134154
74,2004-12-15 01:43:52,1103096632.0,bby,0.136,56.04,15.665634674922593,1205.719971,2388.586111455108,-2372.9204767801853
75,2007-12-19 01:03:12,1198047792.0,bby,0.585,51.62,6.542827657378729,1453.0,2898.9680082559335,-2892.4251805985546
76,2007-06-15 18:12:37,1181949157.0,bby,0.105,47.97,-0.9907120743034138,1532.910034,3063.900998968008,-3064.8917110423113
77,2009-01-21 12:28:55,1232562535.0,bby,0.729,27.23,-43.79772961816305,840.23999,1634.2414654282763,-1678.0391950464393
78,2004-08-10 06:03:54,1092135834.0,bby,0.243,44.82,-7.492260061919509,1079.040039,2127.1208235294116,-2134.613083591331
79,2007-07-16 14:09:56,1184612996.0,bby,0.108,47.24,-2.4974200206398365,1549.52002,3098.183735810113,-3100.6811558307527
80,2007-04-10 15:00:55,1176235255.0,bby,0.105,48.09,-0.7430340557275529,1448.390015,2889.453075335397,-2890.1961093911245
81,2006-06-18 02:01:28,1150614088.0,bby,0.111,52.45,8.25593395252838,1256.160034,2492.693568627451,-2484.4376346749227
82,2007-01-13 03:58:45,1168682325.0,bby,0.116,49.66,2.497420020639822,1414.849976,2820.226988648091,-2817.729568627451
83,2005-04-04 17:33:47,1112654027.0,bby,0.135,49.82,2.8276573787409647,1176.119995,2327.4922497420016,-2324.6645923632605
84,2007-05-15 01:52:16,1179211936.0,bby,0.105,46.84,-3.3230134158926714,1501.189941,2998.4312507739937,-3001.7542641898863
85,2004-06-20 06:49:03,1087732143.0,bby,0.243,51.52,6.336429308565532,1132.050049,2236.5326088751285,-2230.196179566563
86,2005-03-07 11:28:46,1110216526.0,bby,0.123,53.2,9.803921568627452,1225.310059,2429.0197296181627,-2419.215808049535
87,2007-04-10 20:12:17,1176253937.0,ge,3.855,34.89,0.0,1448.390015,4051.304141587847,-4051.304141587847
88,2007-05-19 20:05:58,1179623158.0,ge,3.942,36.96,5.932932072227,1514.140015,4239.753554026942,-4233.820621954715
89,2007-01-13 12:11:16,1168711876.0,ge,3.682,37.89,8.598452278589853,1414.849976,3955.173333333333,-3946.5748810547434
90,2005-01-13 07:18:36,1105622316.0,ge,3.336,35.68,2.264259100028659,1177.449951,3274.749071367154,-3272.4848122671256
91,2004-06-23 03:35:00,1087979700.0,ge,3.615,32.85,-5.846947549441098,1144.060059,3179.0486070507304,-3184.8955546001716
92,2008-10-29 00:12:16,1225257136.0,ge,4.886,19.49,-44.13872169676126,930.090027,2565.7782373172827,-2609.916959014044
93,2008-10-27 13:29:44,1225132184.0,ge,4.886,17.83,-48.896531957580976,848.919983,2333.1326540556033,-2382.0291860131842
94,2004-12-09 00:35:19,1102574119.0,ge,3.336,35.71,2.3502436228145607,1189.23999,3308.5411006018917,-3306.190856979077
95,2007-01-13 20:49:05,1168742945.0,ge,3.682,37.89,8.598452278589853,1414.849976,3955.173333333333,-3946.5748810547434
96,2007-09-12 02:01:32,1189580492.0,ge,3.992,39.5,13.212955001433075,1471.560059,4117.712980796789,-4104.500025795356
97,2005-03-02 12:05:59,1109786759.0,ge,3.363,35.22,0.945829750644879,1210.079956,3368.27158498137,-3367.325755230725
98,2007-03-04 07:05:22,1173013522.0,ge,3.855,34.87,-0.05732301519060798,1403.170044,3921.6968873602746,-3921.7542103754654
99,2007-10-24 12:12:33,1193245953.0,ge,4.358,40.48,16.021782745772416,1515.880005,4244.740627687016,-4228.718844941243
100,2008-01-23 06:36:52,1201091812.0,ge,4.357,34.05,-2.407566638005169,1338.599976,3736.629337919174,-3739.0369045571792
101,2005-05-27 21:08:31,1117246111.0,ge,3.275,36.88,5.703640011464609,1198.780029,3335.884290627687,-3330.180650616222
102,2005-12-29 17:31:59,1135899119.0,ge,3.187,35.24,1.003152765835487,1254.420044,3495.3569618801944,-3494.3538091143587
103,2005-12-22 22:14:04,1135311244.0,ge,3.187,35.42,1.5190599025508775,1268.119995,3534.6230868443677,-3533.1040269418168
104,2006-06-17 09:12:25,1150553545.0,ge,3.5,33.93,-2.7515047291487558,1230.040039,3425.4801920321006,-3428.231696761249
105,2008-12-04 01:00:19,1228374019.0,ge,4.885,18.13,-48.03668672972199,845.2199710000001,2322.5278618515335,-2370.5645485812556
106,2007-07-03 02:21:47,1183447307.0,ge,3.942,38.26,9.65892805961593,1524.869995,4270.5072943536825,-4260.848366294066
107,2007-03-14 18:42:09,1173915729.0,ge,3.855,34.23,-1.8916595012897786,1387.170044,3875.838475207795,-3877.7301347090847
108,2004-08-03 20:14:02,1091582042.0,ge,3.416,32.91,-5.674978503869315,1099.689941,3051.877159644597,-3057.5521381484664
109,2008-12-17 11:42:57,1229535777.0,ge,4.885,17.92,-48.63857838922327,904.419983,2492.2040212095153,-2540.8425995987386
110,2008-12-19 19:19:20,1229735960.0,ge,4.885,16.3004,-53.280596159357984,887.8800050000001,2444.7979507022073,-2498.0785468615654
111,2007-02-21 13:56:23,1172087783.0,ge,3.856,36.11,3.496703926626537,1457.630005,4077.787345944396,-4074.290642017769
112,2005-01-26 09:46:48,1106754408.0,ge,3.363,35.7,2.321582115219267,1174.069946,3265.0614674691888,-3262.7398853539694
113,2008-12-05 17:25:15,1228519515.0,ge,4.885,17.55,-49.699054170249354,876.070007,2410.9487159644596,-2460.647770134709
114,2007-04-19 15:03:43,1177013023.0,ge,3.941,35.14,0.7165376898824879,1470.72998,4115.33384924047,-4114.617311550587
115,2007-03-20 13:23:58,1174415038.0,ge,3.855,34.67,-0.6305531670965859,1410.939941,3943.9665835482947,-3944.597136715391
116,2007-03-12 02:24:53,1173684293.0,ge,3.855,34.32,-1.6337059329320731,1406.599976,3931.5275895672107,-3933.161295500143
117,2008-04-26 10:11:47,1209222707.0,ge,4.735,33.33,-4.471195184866731,1379.930054,3855.0875723703057,-3859.5587675551724
118,2003-10-09 06:52:33,1065700353.0,ge,4.213,30.2,-13.442247062195475,1038.72998,2877.156721123531,-2890.5989681857263
119,2005-04-23 21:29:47,1114309787.0,ge,3.292,36.1,3.4680424190312436,1137.5,3160.2464889653193,-3156.778446546288
120,2009-01-08 10:11:22,1231431082.0,ge,4.885,16.11,-53.82631126397249,909.7299800000001,2507.4232731441675,-2561.24958440814
121,2007-06-22 20:36:55,1182562615.0,ge,3.942,38.24,9.601605044425341,1502.560059,4206.563654342218,-4196.962049297793
122,2005-04-05 08:05:12,1112706312.0,aro,0.0,32.17,0.0,1181.390015,3572.3345197388867,-3572.3345197388867
123,2004-08-10 05:04:43,1092132283.0,aro,0.0,28.95,-10.009325458501717,1079.040039,3254.1810351258932,-3264.190360584395
124,2005-01-24 16:39:03,1106606343.0,aro,0.0,26.31,-18.215728940006226,1163.75,3517.5007771215414,-3535.7165060615475
125,2007-01-13 16:23:55,1168727035.0,cag,0.751,27.05,0.0,1414.849976,5130.498987060998,-5130.498987060998
126,2004-04-05 02:41:56,1081150916.0,cag,1.175,27.47,1.5526802218114535,1150.569946,4153.493330868762,-4151.94065064695
127,2003-10-26 18:05:14,1067213114.0,cag,1.213,23.93,-11.534195933456564,1033.77002,3721.700628465804,-3733.2348243992606
128,2006-10-23 12:36:34,1161624994.0,cag,0.761,25.94,-4.103512014787428,1377.02002,4990.647024029575,-4994.750536044362
129,2007-02-27 09:31:27,1172590287.0,cag,0.751,25.36,-6.247689463955642,1399.040039,5072.051900184843,-5078.299589648799
130,2004-09-17 18:18:37,1095463117.0,cag,1.177,26.95,-0.36968576709797196,1128.550049,4072.088905730129,-4072.458591497227
131,2007-02-26 19:33:41,1172540021.0,cag,0.751,25.39,-6.136783733826248,1449.369995,5258.114584103512,-5264.251367837339
132,2008-12-18 00:21:22,1229581282.0,fslr,0.121,141.94,0.0,885.2800289999999,523.7001754262363,-523.7001754262363
133,2008-12-17 18:28:53,1229560133.0,fslr,0.121,139.4,-1.7894885162744765,904.419983,537.1847139636466,-538.974202479921
134,2007-10-25 04:02:01,1193302921.0,fslr,0.254,148.38,4.537128364097504,1514.400024,966.9297055093703,-962.3925771452728
135,2008-12-11 11:18:12,1229015892.0,fslr,0.121,119.68,-15.68268282372833,873.590027,515.4642997041003,-531.1469825278286
136,2007-08-25 10:28:28,1188055708.0,fslr,0.254,97.55,-31.27377765252924,1464.069946,931.4710060588981,-962.7447837114273
137,2007-03-14 19:47:41,1173919661.0,fslr,0.196,54.71,-61.4555445963083,1387.170044,877.293253487389,-938.7487980836974
138,2008-12-20 13:35:25,1229801725.0,fslr,0.121,140.68,-0.8876990277582012,904.419983,537.1847139636466,-538.0724129914048
139,2007-06-28 21:36:17,1183084577.0,fslr,0.251,90.13,-36.50133859377202,1505.709961,960.8073559250388,-997.3086945188109
140,2008-03-20 01:14:47,1205993687.0,fslr,0.099,196.97,38.76990277582077,1329.51001,836.6704311680991,-797.9005283922783
141,2007-01-12 09:33:41,1168616021.0,fslr,0.586,29.34,-79.32929406791602,1430.72998,907.9822319289841,-987.3115259969002
142,2008-11-01 16:50:16,1225576216.0,fslr,0.121,143.7,1.2399605467098709,930.090027,555.2698513456389,-554.029890798929
143,2007-03-21 11:43:40,1174495420.0,fslr,0.196,52.3,-63.15344511765535,1435.040039,911.0187677892065,-974.1722129068619
144,2007-06-29 19:46:45,1183164405.0,fslr,0.251,88.65,-37.544032689868956,1503.349976,959.1446921234324,-996.6887248133013
145,2007-03-23 14:46:41,1174679201.0,fslr,0.196,59.44,-58.1231506270255,1436.109985,911.7725693955192,-969.8957200225448
146,2004-11-19 09:31:01,1100878261.0,ebay,0.02,110.5,0.0,1170.339966,959.1311909502263,-959.1311909502263
147,2004-08-27 09:07:08,1093615628.0,ebay,0.022,86.41,-21.800904977375566,1107.77002,902.5068054298641,-924.3077104072397
148,2005-06-16 08:07:39,1118927259.0,ebay,0.0,37.34,-66.20814479638008,1210.959961,995.8913674208144,-1062.0995122171944
149,2004-08-11 21:10:35,1092276635.0,ebay,0.022,76.38,-30.877828054298647,1075.790039,873.5656461538462,-904.4434742081448
150,2003-12-03 01:02:56,1070434976.0,ebay,0.03,56.46,-48.904977375565615,1064.72998,863.5565429864254,-912.461520361991
151,2005-08-28 01:17:52,1125209872.0,ebay,0.0,38.97,-64.73303167420814,1212.369995,997.1674162895928,-1061.9004479638008
152,2004-06-10 18:07:09,1086908829.0,ebay,0.018,87.09,-21.185520361990946,1136.469971,928.4796117647059,-949.6651321266968
153,2004-11-30 08:13:53,1101824033.0,ebay,0.02,112.65,1.9457013574660686,1173.819946,962.2804941176471,-960.334792760181
154,2005-02-24 09:58:52,1109260732.0,ebay,0.018,41.84,-62.13574660633484,1200.199951,986.1538018099548,-1048.2895484162896
155,2004-12-04 14:35:23,1102192523.0,ebay,0.02,116.41,5.348416289592757,1191.369995,978.1628914027149,-972.8144751131222
156,2004-10-12 07:07:14,1097582834.0,ebay,0.022,93.73,-15.176470588235292,1121.839966,915.2397882352941,-930.4162588235293
157,2005-07-21 08:51:45,1121953905.0,ebay,0.0,34.87,-68.44343891402714,1227.040039,1010.4434742081448,-1078.886913122172
158,2005-11-17 20:30:08,1132281008.0,ebay,0.0,43.38,-60.742081447963805,1242.800049,1024.7059266968324,-1085.4480081447962
